,postal_code,city_name,type_of_property,price,number_of_rooms,house_area,fully_equipped_kitchen,open_fire,terrace,garden,number_of_facades,swimming_pool,state_of_the_building,construction_year,longitude,lattitude,province,region
7805,2150,Borsbeek,apartment,199000,2,80,1,0,1,1,2,0,good,1979,4.4889529999999995,51.1928907,Anvers,Flandre
7806,2150,Borsbeek,apartment,199000,2,81,1,0,0,0,2,0,good,1973,4.4889529999999995,51.1928907,Anvers,Flandre
7807,2150,Borsbeek,apartment,219700,2,85,1,0,0,0,2,0,just renovated,1976,4.4889529999999995,51.1928907,Anvers,Flandre
7808,2150,Borsbeek,apartment,249000,2,70,1,0,1,0,3,0,as new,2018,4.4889529999999995,51.1928907,Anvers,Flandre
7809,2150,Borsbeek,apartment,235000,2,87,1,0,1,1,3,0,good,1987,4.4889529999999995,51.1928907,Anvers,Flandre
7810,2150,Borsbeek,apartment,299000,2,198,1,0,1,1,3,0,as new,1997,4.4889529999999995,51.1928907,Anvers,Flandre
7811,2150,Borsbeek,apartment,265000,2,80,1,0,1,1,2,0,good,1979,4.4889529999999995,51.1928907,Anvers,Flandre
7812,2150,Borsbeek,apartment,262000,3,150,1,0,1,0,3,0,good,1997,4.4889529999999995,51.1928907,Anvers,Flandre
7813,2150,Borsbeek,apartment,290000,3,81,1,0,1,1,0,0,to renovate,1963,4.4889529999999995,51.1928907,Anvers,Flandre
7814,2150,Borsbeek,apartment,272600,1,64,0,0,1,0,2,0,good,2020,4.4889529999999995,51.1928907,Anvers,Flandre
7815,2150,Borsbeek,apartment,307000,3,136,0,0,1,1,2,0,just renovated,1971,4.4889529999999995,51.1928907,Anvers,Flandre
7816,2150,Borsbeek,apartment,339000,3,140,1,0,1,0,2,0,unknown,2006,4.4889529999999995,51.1928907,Anvers,Flandre
7817,2150,Borsbeek,apartment,320000,3,121,0,0,0,1,2,0,unknown,2011,4.4889529999999995,51.1928907,Anvers,Flandre
7818,2150,Borsbeek,apartment,468000,4,199,1,0,0,0,3,0,good,2007,4.4889529999999995,51.1928907,Anvers,Flandre
7819,3010,Kessel Lo,apartment,240000,2,70,1,0,0,0,0,0,to renovate,1971,4.7307614946269005,50.88991545,Brabant flamand,Flandre
7820,3010,Kessel Lo,apartment,250000,1,72,1,0,1,0,2,0,good,2020,4.7307614946269005,50.88991545,Brabant flamand,Flandre
7821,3010,Kessel Lo,apartment,245000,1,80,1,0,1,0,2,0,good,2020,4.7307614946269005,50.88991545,Brabant flamand,Flandre
7822,3010,Kessel Lo,apartment,249000,2,70,1,0,0,0,2,0,good,1970,4.7307614946269005,50.88991545,Brabant flamand,Flandre
7823,3010,Kessel Lo,apartment,244000,2,66,1,0,0,1,2,0,as new,2000,4.7307614946269005,50.88991545,Brabant flamand,Flandre
7824,3010,Kessel Lo,apartment,225000,2,72,1,0,1,1,3,0,good,1969,4.7307614946269005,50.88991545,Brabant flamand,Flandre
7825,3010,Kessel Lo,apartment,245000,1,70,1,0,0,0,2,0,good,1970,4.7307614946269005,50.88991545,Brabant flamand,Flandre
7826,3010,Kessel Lo,apartment,275000,2,70,1,0,1,0,2,0,unknown,2004,4.7307614946269005,50.88991545,Brabant flamand,Flandre
7827,3010,Kessel Lo,apartment,298000,2,89,1,0,1,0,2,0,good,2003,4.7307614946269005,50.88991545,Brabant flamand,Flandre
7828,3010,Kessel Lo,apartment,264000,2,90,1,0,0,0,0,0,good,1989,4.7307614946269005,50.88991545,Brabant flamand,Flandre
7829,3010,Kessel Lo,apartment,285000,2,120,1,0,1,0,2,0,good,1998,4.7307614946269005,50.88991545,Brabant flamand,Flandre
7830,3010,Kessel Lo,apartment,315000,1,101,1,0,1,0,2,0,good,2020,4.7307614946269005,50.88991545,Brabant flamand,Flandre
7831,3010,Kessel Lo,apartment,325000,3,137,1,0,1,0,2,0,good,2001,4.7307614946269005,50.88991545,Brabant flamand,Flandre
7832,3010,Kessel Lo,apartment,347400,2,116,1,0,1,0,0,0,as new,2019,4.7307614946269005,50.88991545,Brabant flamand,Flandre
7833,3010,Kessel Lo,apartment,350000,2,110,1,0,0,1,0,0,as new,2000,4.7307614946269005,50.88991545,Brabant flamand,Flandre
7834,3010,Kessel Lo,apartment,370000,2,115,1,0,1,0,2,0,good,2020,4.7307614946269005,50.88991545,Brabant flamand,Flandre
7835,3010,Kessel Lo,apartment,385000,1,116,1,0,1,0,2,0,good,2020,4.7307614946269005,50.88991545,Brabant flamand,Flandre
7836,3010,Kessel Lo,apartment,370000,2,112,1,0,1,0,2,0,good,2020,4.7307614946269005,50.88991545,Brabant flamand,Flandre
7837,3010,Kessel Lo,apartment,379000,4,140,0,0,1,0,2,0,good,2001,4.7307614946269005,50.88991545,Brabant flamand,Flandre
7838,3010,Kessel Lo,apartment,395000,2,109,0,0,1,0,0,0,unknown,2014,4.7307614946269005,50.88991545,Brabant flamand,Flandre
7839,3010,Kessel Lo,apartment,390000,2,125,0,0,1,0,2,0,good,2009,4.7307614946269005,50.88991545,Brabant flamand,Flandre
7840,3010,Kessel Lo,apartment,388000,4,190,1,1,1,0,2,0,as new,1988,4.7307614946269005,50.88991545,Brabant flamand,Flandre
7841,3800,Zepperen,apartment,145000,2,58,1,0,1,0,2,0,good,1975,5.257916329014799,50.840317999999996,Limbourg,Flandre
7842,3800,Zepperen,apartment,139000,1,72,1,0,0,0,2,0,good,1993,5.257916329014799,50.840317999999996,Limbourg,Flandre
7843,3800,Zepperen,apartment,147500,2,80,1,0,1,0,0,0,unknown,1970,5.257916329014799,50.840317999999996,Limbourg,Flandre
7844,3800,Zepperen,apartment,145000,1,85,1,0,1,0,0,0,to renovate,1968,5.257916329014799,50.840317999999996,Limbourg,Flandre
7845,3800,Zepperen,apartment,120000,1,50,1,0,0,0,2,0,to renovate,1980,5.257916329014799,50.840317999999996,Limbourg,Flandre
7846,3800,Zepperen,apartment,120000,1,40,1,0,0,0,0,0,unknown,1980,5.257916329014799,50.840317999999996,Limbourg,Flandre
7847,3800,Zepperen,apartment,139500,1,45,1,0,1,0,2,0,good,1972,5.257916329014799,50.840317999999996,Limbourg,Flandre
7848,3800,Zepperen,apartment,199863,2,80,1,0,1,0,0,0,as new,2019,5.257916329014799,50.840317999999996,Limbourg,Flandre
7849,3800,Zepperen,apartment,175000,2,80,1,0,1,0,2,0,just renovated,1970,5.257916329014799,50.840317999999996,Limbourg,Flandre
7850,3800,Zepperen,apartment,169500,2,100,1,0,1,0,2,0,good,1979,5.257916329014799,50.840317999999996,Limbourg,Flandre
7851,3800,Zepperen,apartment,189000,2,110,1,0,1,1,2,0,as new,1970,5.257916329014799,50.840317999999996,Limbourg,Flandre
7852,3800,Zepperen,apartment,175000,2,74,1,0,0,0,2,0,good,1976,5.257916329014799,50.840317999999996,Limbourg,Flandre
7853,3800,Zepperen,apartment,169500,2,90,1,0,0,0,0,0,good,1994,5.257916329014799,50.840317999999996,Limbourg,Flandre
7854,3800,Zepperen,apartment,189000,2,135,1,0,1,0,2,0,to renovate,1967,5.257916329014799,50.840317999999996,Limbourg,Flandre
7855,3800,Zepperen,apartment,189000,2,135,1,0,1,0,2,0,to renovate,1967,5.257916329014799,50.840317999999996,Limbourg,Flandre
7856,3800,Zepperen,apartment,189000,2,135,1,0,1,0,2,0,to renovate,1967,5.257916329014799,50.840317999999996,Limbourg,Flandre
7857,3800,Zepperen,apartment,169000,1,81,1,0,0,0,2,0,as new,1973,5.257916329014799,50.840317999999996,Limbourg,Flandre
7858,3800,Zepperen,apartment,199000,2,87,1,0,0,0,2,0,unknown,1979,5.257916329014799,50.840317999999996,Limbourg,Flandre
7859,3800,Zepperen,apartment,198500,2,113,0,0,0,0,0,0,unknown,2020,5.257916329014799,50.840317999999996,Limbourg,Flandre
7860,3800,Zepperen,apartment,194900,1,62,1,0,1,0,3,0,as new,2020,5.257916329014799,50.840317999999996,Limbourg,Flandre
7861,3800,Zepperen,apartment,179000,2,78,0,0,1,0,0,0,as new,2019,5.257916329014799,50.840317999999996,Limbourg,Flandre
7862,3800,Zepperen,apartment,178500,2,81,1,0,1,0,2,0,unknown,1977,5.257916329014799,50.840317999999996,Limbourg,Flandre
7863,3800,Zepperen,apartment,232900,3,103,1,0,1,0,0,0,as new,2019,5.257916329014799,50.840317999999996,Limbourg,Flandre
7864,3800,Zepperen,apartment,220000,2,85,1,0,1,0,0,0,good,2006,5.257916329014799,50.840317999999996,Limbourg,Flandre
7865,3800,Zepperen,apartment,249000,2,88,1,0,1,0,0,0,good,2014,5.257916329014799,50.840317999999996,Limbourg,Flandre
7866,3800,Zepperen,apartment,245000,2,80,1,0,1,0,0,0,as new,2003,5.257916329014799,50.840317999999996,Limbourg,Flandre
7867,3800,Zepperen,apartment,205000,2,85,1,0,1,0,2,0,good,1973,5.257916329014799,50.840317999999996,Limbourg,Flandre
7868,3800,Zepperen,apartment,219500,2,90,1,0,0,0,2,0,good,1979,5.257916329014799,50.840317999999996,Limbourg,Flandre
7869,3800,Zepperen,apartment,235000,2,113,0,0,0,0,0,0,unknown,2019,5.257916329014799,50.840317999999996,Limbourg,Flandre
7870,3800,Zepperen,apartment,231600,2,84,1,0,1,0,3,0,as new,2020,5.257916329014799,50.840317999999996,Limbourg,Flandre
7871,3800,Zepperen,apartment,244200,2,85,1,0,1,0,3,0,as new,2020,5.257916329014799,50.840317999999996,Limbourg,Flandre
7872,3800,Zepperen,apartment,249500,2,93,1,0,1,0,3,0,as new,2020,5.257916329014799,50.840317999999996,Limbourg,Flandre
7873,3800,Zepperen,apartment,269000,2,90,1,0,1,0,2,0,as new,2019,5.257916329014799,50.840317999999996,Limbourg,Flandre
7874,3800,Zepperen,apartment,265000,3,105,1,0,1,1,0,0,unknown,2019,5.257916329014799,50.840317999999996,Limbourg,Flandre
7875,3800,Zepperen,apartment,280000,3,160,1,0,1,0,0,0,as new,1900,5.257916329014799,50.840317999999996,Limbourg,Flandre
7876,3800,Zepperen,apartment,250500,2,93,1,0,1,0,3,0,as new,2020,5.257916329014799,50.840317999999996,Limbourg,Flandre
7877,3800,Zepperen,apartment,253200,2,96,1,0,1,0,3,0,as new,2020,5.257916329014799,50.840317999999996,Limbourg,Flandre
7878,3800,Zepperen,apartment,254200,2,96,1,0,1,0,3,0,as new,2020,5.257916329014799,50.840317999999996,Limbourg,Flandre
7879,3800,Zepperen,apartment,259300,2,94,1,0,1,0,2,0,as new,2020,5.257916329014799,50.840317999999996,Limbourg,Flandre
7880,3800,Zepperen,apartment,262300,2,97,1,0,1,0,3,0,as new,2020,5.257916329014799,50.840317999999996,Limbourg,Flandre
7881,3800,Zepperen,apartment,259000,2,90,1,0,0,0,2,0,as new,1978,5.257916329014799,50.840317999999996,Limbourg,Flandre
7882,3800,Zepperen,apartment,330196,2,94,1,0,1,1,0,0,as new,2020,5.257916329014799,50.840317999999996,Limbourg,Flandre
7883,3800,Zepperen,apartment,341467,2,94,1,0,1,1,0,0,as new,2020,5.257916329014799,50.840317999999996,Limbourg,Flandre
7884,3800,Zepperen,apartment,306925,2,94,1,0,1,1,0,0,as new,2020,5.257916329014799,50.840317999999996,Limbourg,Flandre
7885,3800,Zepperen,apartment,324996,2,105,1,0,1,1,0,0,as new,2020,5.257916329014799,50.840317999999996,Limbourg,Flandre
7886,3800,Zepperen,apartment,325000,2,105,1,0,0,0,2,0,as new,2006,5.257916329014799,50.840317999999996,Limbourg,Flandre
7887,3800,Zepperen,apartment,325000,5,259,1,0,0,0,2,0,good,1956,5.257916329014799,50.840317999999996,Limbourg,Flandre
7888,3800,Zepperen,apartment,337000,2,136,1,0,1,0,2,0,good,2000,5.257916329014799,50.840317999999996,Limbourg,Flandre
7889,3800,Zepperen,apartment,325000,3,93,1,0,1,0,0,0,as new,2014,5.257916329014799,50.840317999999996,Limbourg,Flandre
7890,3800,Zepperen,apartment,320000,2,120,1,0,1,0,1,0,as new,2000,5.257916329014799,50.840317999999996,Limbourg,Flandre
7891,3800,Zepperen,apartment,339000,2,124,1,0,1,1,0,0,as new,2009,5.257916329014799,50.840317999999996,Limbourg,Flandre
7892,3800,Zepperen,apartment,368989,3,119,1,0,1,1,0,0,as new,2020,5.257916329014799,50.840317999999996,Limbourg,Flandre
7893,3800,Zepperen,apartment,375280,2,94,1,0,1,1,0,0,as new,2020,5.257916329014799,50.840317999999996,Limbourg,Flandre
7894,3800,Zepperen,apartment,382346,2,118,1,0,1,1,0,0,as new,2020,5.257916329014799,50.840317999999996,Limbourg,Flandre
7895,3800,Zepperen,apartment,398000,2,110,1,0,1,0,2,0,good,2006,5.257916329014799,50.840317999999996,Limbourg,Flandre
7896,3800,Zepperen,apartment,365000,2,146,1,0,0,0,4,0,good,1972,5.257916329014799,50.840317999999996,Limbourg,Flandre
7897,3800,Zepperen,apartment,421000,2,95,0,0,1,0,0,0,unknown,2012,5.257916329014799,50.840317999999996,Limbourg,Flandre
7898,3945,Ham,apartment,189000,2,86,0,0,0,0,3,0,as new,2012,5.1781109743217995,51.11417145,Limbourg,Flandre
7899,3945,Ham,apartment,199000,2,97,0,0,0,0,3,0,as new,2012,5.1781109743217995,51.11417145,Limbourg,Flandre
7900,3945,Ham,apartment,160842,1,65,0,0,1,0,2,0,good,2015,5.1781109743217995,51.11417145,Limbourg,Flandre
7901,3945,Ham,apartment,185000,2,80,0,0,0,0,3,0,good,2012,5.1781109743217995,51.11417145,Limbourg,Flandre
7902,3670,Ellikom,apartment,160370,1,59,1,0,1,0,4,0,as new,2016,5.528946361394401,51.1303479,Limbourg,Flandre
7903,3670,Ellikom,apartment,163508,1,61,1,0,1,0,4,0,as new,2016,5.528946361394401,51.1303479,Limbourg,Flandre
7904,3670,Ellikom,apartment,173358,1,71,1,0,0,0,4,0,as new,2016,5.528946361394401,51.1303479,Limbourg,Flandre
7905,3670,Ellikom,apartment,180127,1,71,1,0,0,0,4,0,as new,2016,5.528946361394401,51.1303479,Limbourg,Flandre
7906,3670,Ellikom,apartment,183383,1,74,1,0,1,0,4,0,as new,2016,5.528946361394401,51.1303479,Limbourg,Flandre
7907,3670,Ellikom,apartment,195871,1,81,1,0,1,0,4,0,as new,2016,5.528946361394401,51.1303479,Limbourg,Flandre
7908,3670,Ellikom,apartment,160370,1,59,0,0,1,0,0,0,unknown,2016,5.528946361394401,51.1303479,Limbourg,Flandre
7909,3670,Ellikom,apartment,165807,1,61,0,0,1,0,0,0,unknown,2016,5.528946361394401,51.1303479,Limbourg,Flandre
7910,3670,Ellikom,apartment,168524,1,62,0,0,1,0,0,0,unknown,2016,5.528946361394401,51.1303479,Limbourg,Flandre
7911,3670,Ellikom,apartment,174118,1,66,0,0,1,0,0,0,unknown,2016,5.528946361394401,51.1303479,Limbourg,Flandre
7912,3670,Ellikom,apartment,180209,1,71,0,0,1,0,0,0,unknown,2016,5.528946361394401,51.1303479,Limbourg,Flandre
7913,3670,Ellikom,apartment,183383,1,74,0,0,1,0,0,0,unknown,2016,5.528946361394401,51.1303479,Limbourg,Flandre
7914,3670,Ellikom,apartment,195870,1,81,0,0,1,0,0,0,unknown,2016,5.528946361394401,51.1303479,Limbourg,Flandre
7915,3670,Ellikom,apartment,160371,1,59,0,0,1,0,0,0,unknown,2016,5.528946361394401,51.1303479,Limbourg,Flandre
7916,3670,Ellikom,apartment,160372,1,59,0,0,1,0,0,0,unknown,2016,5.528946361394401,51.1303479,Limbourg,Flandre
7917,3670,Ellikom,apartment,163508,1,61,0,0,1,0,0,0,unknown,2016,5.528946361394401,51.1303479,Limbourg,Flandre
7918,3670,Ellikom,apartment,164746,1,62,0,0,1,0,0,0,unknown,2016,5.528946361394401,51.1303479,Limbourg,Flandre
7919,3670,Ellikom,apartment,239800,2,103,1,0,1,0,4,0,as new,2016,5.528946361394401,51.1303479,Limbourg,Flandre
7920,3670,Ellikom,apartment,236800,2,103,0,0,1,0,0,0,unknown,2016,5.528946361394401,51.1303479,Limbourg,Flandre
7921,3670,Ellikom,apartment,239800,2,103,0,0,1,0,0,0,unknown,2016,5.528946361394401,51.1303479,Limbourg,Flandre
7922,8570,Ingooigem,apartment,142500,1,60,1,0,0,0,2,0,unknown,2018,3.4271837357677994,50.829787599999996,Flandre-Occidentale,Flandre
7923,8570,Ingooigem,apartment,175000,2,66,0,0,1,0,4,0,unknown,2020,3.4271837357677994,50.829787599999996,Flandre-Occidentale,Flandre
7924,8570,Ingooigem,apartment,180000,1,66,0,0,1,0,4,0,unknown,2020,3.4271837357677994,50.829787599999996,Flandre-Occidentale,Flandre
7925,8570,Ingooigem,apartment,195000,2,71,0,0,0,0,2,0,unknown,2018,3.4271837357677994,50.829787599999996,Flandre-Occidentale,Flandre
7926,8570,Ingooigem,apartment,200000,2,69,0,0,1,0,2,0,unknown,2018,3.4271837357677994,50.829787599999996,Flandre-Occidentale,Flandre
7927,8570,Ingooigem,apartment,175000,1,75,1,0,1,0,4,0,as new,2011,3.4271837357677994,50.829787599999996,Flandre-Occidentale,Flandre
7928,8570,Ingooigem,apartment,249900,3,99,1,0,0,1,2,0,unknown,2018,3.4271837357677994,50.829787599999996,Flandre-Occidentale,Flandre
7929,8570,Ingooigem,apartment,245000,3,99,0,0,0,0,0,0,unknown,2020,3.4271837357677994,50.829787599999996,Flandre-Occidentale,Flandre
7930,8570,Ingooigem,apartment,263000,2,104,0,0,1,0,4,0,unknown,2020,3.4271837357677994,50.829787599999996,Flandre-Occidentale,Flandre
7931,8570,Ingooigem,apartment,279500,2,104,0,0,1,0,4,0,unknown,2020,3.4271837357677994,50.829787599999996,Flandre-Occidentale,Flandre
7932,8570,Ingooigem,apartment,260000,2,103,0,0,1,0,4,0,as new,2020,3.4271837357677994,50.829787599999996,Flandre-Occidentale,Flandre
7933,8570,Ingooigem,apartment,279500,2,109,0,0,1,0,4,0,as new,2020,3.4271837357677994,50.829787599999996,Flandre-Occidentale,Flandre
7934,8570,Ingooigem,apartment,260000,2,103,0,0,1,0,4,0,as new,2021,3.4271837357677994,50.829787599999996,Flandre-Occidentale,Flandre
7935,8570,Ingooigem,apartment,399000,2,142,0,0,1,0,4,0,as new,2020,3.4271837357677994,50.829787599999996,Flandre-Occidentale,Flandre
7936,8570,Ingooigem,apartment,399500,2,175,1,1,1,0,3,0,as new,2011,3.4271837357677994,50.829787599999996,Flandre-Occidentale,Flandre
7937,8730,Sint-Joris,apartment,219000,3,120,0,0,1,0,2,0,good,1998,3.3646568393590996,51.125095,Flandre-Occidentale,Flandre
7938,8730,Sint-Joris,apartment,241000,2,81,0,0,1,1,0,0,as new,2016,3.3646568393590996,51.125095,Flandre-Occidentale,Flandre
7939,8730,Sint-Joris,apartment,220000,2,82,1,0,0,0,3,0,as new,2019,3.3646568393590996,51.125095,Flandre-Occidentale,Flandre
7940,8730,Sint-Joris,apartment,268000,2,90,0,0,1,0,2,0,good,2000,3.3646568393590996,51.125095,Flandre-Occidentale,Flandre
7941,8730,Sint-Joris,apartment,255000,2,73,1,0,1,1,2,0,good,2020,3.3646568393590996,51.125095,Flandre-Occidentale,Flandre
7942,8730,Sint-Joris,apartment,270000,2,86,0,0,1,0,0,0,unknown,2019,3.3646568393590996,51.125095,Flandre-Occidentale,Flandre
7943,8730,Sint-Joris,apartment,369000,3,118,0,0,1,0,2,0,unknown,2017,3.3646568393590996,51.125095,Flandre-Occidentale,Flandre
7944,8730,Sint-Joris,apartment,425000,3,250,0,0,1,1,2,0,good,1990,3.3646568393590996,51.125095,Flandre-Occidentale,Flandre
7945,6790,Aubange,apartment,180000,2,90,1,0,0,0,2,0,as new,2013,5.804352,49.5675296,Luxembourg,Wallonie
7946,6790,Aubange,apartment,198000,2,78,1,0,1,0,0,0,unknown,2007,5.804352,49.5675296,Luxembourg,Wallonie
7947,6790,Aubange,apartment,185950,2,93,1,0,0,0,0,0,unknown,2015,5.804352,49.5675296,Luxembourg,Wallonie
7948,6790,Aubange,apartment,210000,3,85,0,0,1,0,4,0,unknown,1999,5.804352,49.5675296,Luxembourg,Wallonie
7949,6790,Aubange,apartment,205000,1,62,1,0,0,0,2,0,as new,2013,5.804352,49.5675296,Luxembourg,Wallonie
7950,6790,Aubange,apartment,230000,3,155,1,0,0,0,0,0,unknown,2007,5.804352,49.5675296,Luxembourg,Wallonie
7951,6790,Aubange,apartment,335000,3,138,1,0,1,0,0,0,as new,2015,5.804352,49.5675296,Luxembourg,Wallonie
7952,6747,Meix-Le-Tige,apartment,199000,2,111,1,0,1,0,0,0,good,2008,5.7187012,49.6151951,Luxembourg,Wallonie
7953,6747,Meix-Le-Tige,apartment,245000,2,101,0,0,1,1,4,0,as new,2020,5.7187012,49.6151951,Luxembourg,Wallonie
7954,2060,Antwerpen,apartment,97000,0,21,1,0,0,0,2,0,just renovated,1940,4.3997081,51.2211097,Anvers,Flandre
7955,2060,Antwerpen,apartment,93000,1,42,1,0,1,0,2,0,to renovate,1960,4.3997081,51.2211097,Anvers,Flandre
7956,2060,Antwerpen,apartment,149000,1,51,1,0,0,0,2,0,just renovated,1950,4.3997081,51.2211097,Anvers,Flandre
7957,2060,Antwerpen,apartment,107000,1,28,1,0,0,0,2,0,good,1940,4.3997081,51.2211097,Anvers,Flandre
7958,2060,Antwerpen,apartment,103000,0,21,1,0,0,1,2,0,just renovated,1940,4.3997081,51.2211097,Anvers,Flandre
7959,2060,Antwerpen,apartment,112000,1,29,1,0,0,0,2,0,just renovated,1940,4.3997081,51.2211097,Anvers,Flandre
7960,2060,Antwerpen,apartment,125000,2,77,1,0,0,0,2,0,as new,1975,4.3997081,51.2211097,Anvers,Flandre
7961,2060,Antwerpen,apartment,129000,2,90,0,0,0,0,0,0,to renovate,1973,4.3997081,51.2211097,Anvers,Flandre
7962,2060,Antwerpen,apartment,133100,1,26,0,0,0,0,0,0,unknown,2020,4.3997081,51.2211097,Anvers,Flandre
7963,2060,Antwerpen,apartment,124000,1,30,1,0,1,0,2,0,as new,2016,4.3997081,51.2211097,Anvers,Flandre
7964,2060,Antwerpen,apartment,149000,1,35,1,0,1,0,0,0,good,2004,4.3997081,51.2211097,Anvers,Flandre
7965,2060,Antwerpen,apartment,105000,1,33,1,0,0,0,0,0,good,1967,4.3997081,51.2211097,Anvers,Flandre
7966,2060,Antwerpen,apartment,179000,1,60,0,0,1,0,0,0,just renovated,1941,4.3997081,51.2211097,Anvers,Flandre
7967,2060,Antwerpen,apartment,159900,2,75,1,0,0,0,2,0,good,1950,4.3997081,51.2211097,Anvers,Flandre
7968,2060,Antwerpen,apartment,185000,1,50,1,0,1,0,2,0,just renovated,1930,4.3997081,51.2211097,Anvers,Flandre
7969,2060,Antwerpen,apartment,185000,1,78,1,0,0,0,2,0,good,1954,4.3997081,51.2211097,Anvers,Flandre
7970,2060,Antwerpen,apartment,179000,2,70,1,0,1,0,2,0,just renovated,1971,4.3997081,51.2211097,Anvers,Flandre
7971,2060,Antwerpen,apartment,180000,1,58,1,0,1,0,4,0,good,2014,4.3997081,51.2211097,Anvers,Flandre
7972,2060,Antwerpen,apartment,199000,2,70,1,0,1,0,2,0,as new,2012,4.3997081,51.2211097,Anvers,Flandre
7973,2060,Antwerpen,apartment,174000,2,76,0,0,1,0,2,0,unknown,1979,4.3997081,51.2211097,Anvers,Flandre
7974,2060,Antwerpen,apartment,155000,2,75,1,0,1,0,2,0,good,1968,4.3997081,51.2211097,Anvers,Flandre
7975,2060,Antwerpen,apartment,163500,1,62,0,0,1,0,3,0,good,2019,4.3997081,51.2211097,Anvers,Flandre
7976,2060,Antwerpen,apartment,165500,1,62,0,0,1,0,0,0,good,2019,4.3997081,51.2211097,Anvers,Flandre
7977,2060,Antwerpen,apartment,171500,1,62,0,0,1,0,4,0,good,2019,4.3997081,51.2211097,Anvers,Flandre
7978,2060,Antwerpen,apartment,173500,1,62,0,0,1,0,0,0,good,2019,4.3997081,51.2211097,Anvers,Flandre
7979,2060,Antwerpen,apartment,179500,1,62,0,0,1,0,4,0,good,2019,4.3997081,51.2211097,Anvers,Flandre
7980,2060,Antwerpen,apartment,192500,2,78,0,0,1,0,0,0,good,2019,4.3997081,51.2211097,Anvers,Flandre
7981,2060,Antwerpen,apartment,196500,2,78,0,0,1,0,4,0,good,2019,4.3997081,51.2211097,Anvers,Flandre
7982,2060,Antwerpen,apartment,163500,1,62,0,0,1,0,2,0,as new,2019,4.3997081,51.2211097,Anvers,Flandre
7983,2060,Antwerpen,apartment,179500,1,60,0,0,1,0,0,0,good,2019,4.3997081,51.2211097,Anvers,Flandre
7984,2060,Antwerpen,apartment,179500,1,60,0,0,1,0,2,0,as new,2019,4.3997081,51.2211097,Anvers,Flandre
7985,2060,Antwerpen,apartment,185000,1,50,1,0,1,0,2,0,just renovated,1930,4.3997081,51.2211097,Anvers,Flandre
7986,2060,Antwerpen,apartment,240000,2,105,1,0,0,0,1,0,just renovated,1930,4.3997081,51.2211097,Anvers,Flandre
7987,2060,Antwerpen,apartment,239000,2,82,1,0,0,0,2,0,just renovated,1930,4.3997081,51.2211097,Anvers,Flandre
7988,2060,Antwerpen,apartment,239000,2,91,1,0,1,0,2,0,as new,1930,4.3997081,51.2211097,Anvers,Flandre
7989,2060,Antwerpen,apartment,229000,2,86,1,0,1,0,0,0,good,1971,4.3997081,51.2211097,Anvers,Flandre
7990,2060,Antwerpen,apartment,249000,1,78,1,0,0,0,2,0,unknown,2007,4.3997081,51.2211097,Anvers,Flandre
7991,2060,Antwerpen,apartment,235000,1,117,1,0,0,1,2,0,just renovated,1961,4.3997081,51.2211097,Anvers,Flandre
